"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"group_2615","","hypothetical protein","1","1","1","195","25","194","17","","233","233","233","","","","FAM22076_1K_01618","",""
"group_2616","","hypothetical protein","1","1","1","195","24","194","16","","167","167","167","","","","FAM22076_1K_01619","",""
"group_2617","","hypothetical protein","1","1","1","195","23","194","15","","1745","1745","1745","","","","FAM22076_1K_01620","",""
"group_2618","","hypothetical protein","1","1","1","195","22","194","14","","509","509","509","","","","FAM22076_1K_01622","",""
"group_2619","","hypothetical protein","1","1","1","195","21","194","13","","347","347","347","","","","FAM22076_1K_01623","",""
"group_2620","","hypothetical protein","1","1","1","61","1","48","1","Investigate","653","653","653","","","","FAM22076_1K_01658","",""
"group_2621","","hypothetical protein","1","1","1","80","2","15","2","Investigate","230","230","230","","","","FAM22076_1K_01734","",""
"group_2623","","hypothetical protein","1","1","1","120","1","132","1","","128","128","128","","","","FAM22076_1K_01741","",""
"group_2624","","hypothetical protein","1","1","1","148","1","147","1","","1025","1025","1025","","","","FAM22076_1K_01779","",""
"group_2625","","hypothetical protein","1","1","1","148","6","147","2","","143","143","143","","","","FAM22076_1K_01780","",""
"group_2626","","hypothetical protein","1","1","1","148","5","147","3","","458","458","458","","","","FAM22076_1K_01781","",""
"group_2627","","hypothetical protein","1","1","1","148","4","147","6","","1283","1283","1283","","","","FAM22076_1K_01783","",""
"group_2628","","hypothetical protein","1","1","1","148","3","147","5","","527","527","527","","","","FAM22076_1K_01784","",""
"group_2629","","hypothetical protein","1","1","1","148","2","147","4","","986","986","986","","","","FAM22076_1K_01785","",""
"group_2630","","hypothetical protein","1","1","1","125","2","130","2","","518","518","518","","","","FAM22076_1K_01789","",""
"group_2632","","hypothetical protein","1","1","1","188","3","188","7","","239","239","239","","","","FAM22076_1K_01798","",""
"group_2633","","hypothetical protein","1","1","1","188","4","188","8","","2294","2294","2294","","","","FAM22076_1K_01799","",""
"group_2634","","hypothetical protein","1","1","1","188","2","188","11","","341","341","341","","","","FAM22076_1K_01802","",""
"group_2635","","hypothetical protein","1","1","1","2","1","23","1","Investigate","275","275","275","","","","FAM22076_1K_01836","",""
"glf","","UDP-galactopyranose mutase","1","1","1","184","5","185","3","","1109","1109","1109","","","","FAM22076_1K_01841","",""
"group_2637","","hypothetical protein","1","1","1","124","3","127","3","","1427","1427","1427","","","","FAM22076_1K_01842","",""
"group_2638","","hypothetical protein","1","1","1","124","2","127","2","","1013","1013","1013","","","","FAM22076_1K_01843","",""
"group_2639","","hypothetical protein","1","1","1","124","1","127","1","","395","395","395","","","","FAM22076_1K_01844","",""
"group_264","","hypothetical protein","1","1","1","56","1","26","1","Investigate","374","374","374","","FAM1450_1K_02112","","","",""
"group_2641","","hypothetical protein","1","1","1","199","11","199","3","","188","188","188","","","","FAM22076_1K_01910","",""
"group_2642","","hypothetical protein","1","1","1","75","2","18","1","Investigate","374","374","374","","","","FAM22076_1K_01917","",""
"group_2643","","hypothetical protein","1","1","1","75","1","18","2","Investigate","458","458","458","","","","FAM22076_1K_01918","",""
"group_2644","","hypothetical protein","1","1","1","31","1","12","1","Investigate","275","275","275","","","","FAM22076_1K_01939","",""
"group_2645","","hypothetical protein","1","1","1","8","1","21","1","Investigate","794","794","794","","","","FAM22076_1K_01968","",""
"group_2646","","hypothetical protein","1","1","1","113","3","107","1","","239","239","239","","","","FAM22076_1K_01971","",""
"group_2647","","hypothetical protein","1","1","1","113","2","107","2","","191","191","191","","","","FAM22076_1K_01972","",""
"group_2648","","hypothetical protein","1","1","1","113","1","107","3","","857","857","857","","","","FAM22076_1K_01973","",""
"group_2649","","hypothetical protein","1","1","1","30","1","67","1","Investigate","626","626","626","","","","FAM22076_1K_01977","",""
"group_2650","","hypothetical protein","1","1","1","25","1","47","1","Investigate","1025","1025","1025","","","","FAM22076_1K_01980","",""
"group_2652","","hypothetical protein","1","1","1","64","1","25","1","Investigate","1229","1229","1229","","","","FAM22076_1K_01982","",""
"group_2653","","hypothetical protein","1","1","1","78","2","14","2","Investigate","692","692","692","","","","FAM22076_1K_01987","",""
"group_2654","","hypothetical protein","1","1","1","173","12","170","9","","236","236","236","","","","FAM22076_1K_01996","",""
"group_2655","","hypothetical protein","1","1","1","36","1","83","1","Investigate","989","989","989","","","","FAM22076_1K_02001","",""
"group_2656","","hypothetical protein","1","1","1","90","1","68","1","Investigate","641","641","641","","","","FAM22076_1K_02002","",""
"group_266","","hypothetical protein","1","1","1","12","1","19","1","Investigate","1241","1241","1241","","FAM1450_1K_00795","","","",""
"group_272","","hypothetical protein","1","1","1","149","4","150","4","","491","491","491","","FAM1450_1K_01555","","","",""
"group_278","","hypothetical protein","1","1","1","200","35","200","22","","296","296","296","","FAM1450_1K_00003","","","",""
"group_279","","hypothetical protein","1","1","1","200","34","200","21","","269","269","269","","FAM1450_1K_00002","","","",""
"group_2790","","hypothetical protein","1","1","1","114","1","115","2","","311","311","311","FAM1213_1K_01223","","","","",""
"group_2791","","hypothetical protein","1","1","1","157","6","156","8","","311","311","311","FAM1213_1K_01303","","","","",""
"group_2792","","hypothetical protein","1","1","1","200","103","200","12","","311","311","311","FAM1213_1K_01369","","","","",""
"group_2793","","hypothetical protein","1","1","1","46","2","59","1","Investigate","311","311","311","FAM1213_1K_01733","","","","",""
"group_2794","","hypothetical protein","1","1","1","103","1","96","1","","311","311","311","FAM1213_1K_01956","","","","",""
"group_2795","","hypothetical protein","1","1","1","66","1","57","1","Investigate","311","311","311","FAM1213_1K_01992","","","","",""
"group_2809","","hypothetical protein","1","1","1","17","1","42","1","Investigate","149","149","149","","","","FAM22076_1K_01095","",""
"group_285","","hypothetical protein","1","1","1","199","27","199","15","","131","131","131","","","","FAM22076_1K_01316","",""
"group_287","","hypothetical protein","1","1","1","199","15","199","16","","131","131","131","","FAM1450_1K_00965","","","",""
"group_290","","hypothetical protein","1","1","1","191","4","192","15","","275","275","275","","FAM1450_1K_01316","","","",""
"group_294","","hypothetical protein","1","1","1","122","1","121","1","","617","617","617","","","","FAM22076_1K_00518","",""
"group_300","","hypothetical protein","1","1","1","200","16","200","97","","341","341","341","","FAM1450_1K_00114","","","",""
"group_306","","hypothetical protein","1","1","1","144","4","146","2","","335","335","335","","","","FAM22076_1K_01121","",""
"group_322","","hypothetical protein","1","1","1","183","1","183","3","","218","218","218","","","","FAM22076_1K_00868","",""
"group_323","","hypothetical protein","1","1","1","183","13","183","2","","218","218","218","","FAM1450_1K_01175","","","",""
"group_326","","hypothetical protein","1","1","1","183","5","183","12","","1658","1658","1658","FAM1213_1K_01089","","","","",""
"group_328","","hypothetical protein","1","1","1","193","20","193","20","","125","125","125","","","","FAM22076_1K_01568","",""
"group_344","","hypothetical protein","1","1","1","197","26","197","25","","740","740","740","FAM1213_1K_01538","","","","",""
"group_346","","Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase","1","1","1","67","1","88","1","Investigate","599","599","599","FAM1213_1K_02046","","","","",""
"group_351","","hypothetical protein","1","1","1","176","2","176","2","","137","137","137","","FAM1450_1K_01769","","","",""
"group_354","","hypothetical protein","1","1","1","176","12","176","9","","254","254","254","","","","FAM22076_1K_01458","",""
"group_355","","hypothetical protein","1","1","1","176","13","176","10","","149","149","149","","","","FAM22076_1K_01457","",""
"group_359","","hypothetical protein","1","1","1","176","1","176","1","","341","341","341","","FAM1450_1K_01766","","","",""
"group_362","","hypothetical protein","1","1","1","18","1","43","1","Investigate","395","395","395","","","","FAM22076_1K_00579","",""
"group_364","","hypothetical protein","1","1","1","28","2","30","1","Investigate","395","395","395","","FAM1450_1K_00554","","","",""
"group_368","","hypothetical protein","1","1","1","161","4","162","4","","575","575","575","FAM1213_1K_01745","","","","",""
"group_369","","hypothetical protein","1","1","1","174","1","174","7","","719","719","719","","","","FAM22076_1K_01355","",""
"glpK_3","","Glycerol kinase","1","1","1","161","9","162","8","","506","506","506","","FAM1450_1K_02017","","","",""
"glpK_1","","Glycerol kinase","1","1","1","","","","","","350","350","350","","FAM1450_1K_02015","","","",""
"group_373","glpK_1","Glycerol kinase","1","1","1","161","8","162","9","","497","497","497","","","","FAM22076_1K_01831","",""
"group_377","","hypothetical protein","1","1","1","156","8","158","1","","275","275","275","FAM1213_1K_01872","","","","",""
"group_383","","hypothetical protein","1","1","1","32","1","1","1","Investigate","260","260","260","FAM1213_1K_01760","","","","",""
"gtaB_2","","UTP--glucose-1-phosphate uridylyltransferase","1","1","1","","","","","","875","875","875","FAM1213_1K_01974","","","","",""
"group_393","","hypothetical protein","1","1","1","41","1","45","2","Investigate","209","209","209","","","","FAM22076_1K_01888","",""
"group_394","","hypothetical protein","1","1","1","41","2","45","1","Investigate","422","422","422","","","","FAM22076_1K_01887","",""
"group_395","","hypothetical protein","1","1","1","65","2","73","2","Investigate","983","983","983","","FAM1450_1K_01781","","","",""
"group_396","","hypothetical protein","1","1","1","65","1","73","1","Investigate","227","227","227","","FAM1450_1K_01780","","","",""
"group_397","","hypothetical protein","1","1","1","20","1","76","1","Investigate","617","617","617","FAM1213_1K_02095","","","","",""
"group_398","","hypothetical protein","1","1","1","146","3","148","4","","1049","1049","1049","","FAM1450_1K_00579","","","",""
"group_399","","hypothetical protein","1","1","1","199","16","199","18","","431","431","431","","FAM1450_1K_00974","","","",""
"group_400","","hypothetical protein","1","1","1","59","1","89","1","Investigate","287","287","287","","FAM1450_1K_01970","","","",""
"group_402","","hypothetical protein","1","1","1","116","1","94","1","","449","449","449","","FAM1450_1K_00170","","","",""
"group_403","","hypothetical protein","1","1","1","194","18","195","12","","641","641","641","","FAM1450_1K_01867","","","",""
"group_406","","hypothetical protein","1","1","1","145","5","145","1","","482","482","482","","FAM1450_1K_00730","","","",""
"group_412","","hypothetical protein","1","1","1","193","22","193","22","","143","143","143","","FAM1450_1K_01142","","","",""
"tetO","","Tetracycline resistance protein TetO","1","1","1","198","28","198","9","","449","449","449","","FAM1450_1K_01332","","","",""
"group_42","","hypothetical protein","1","1","1","189","1","189","1","","470","470","470","FAM1213_1K_00550","","","","",""
"group_421","","hypothetical protein","1","1","1","123","4","131","1","","509","509","509","","","","FAM22076_1K_01191","",""
"group_425","","hypothetical protein","1","1","1","33","1","55","1","Investigate","749","749","749","","FAM1450_1K_02148","","","",""
"group_428","","hypothetical protein","1","1","1","44","1","22","1","Investigate","140","140","140","","FAM1450_1K_02151","","","",""
"group_436","","hypothetical protein","1","1","1","194","25","195","19","","371","371","371","FAM1213_1K_00125","","","","",""
"group_438","","hypothetical protein","1","1","1","194","2","195","2","","239","239","239","","","","FAM22076_1K_00586","",""
"group_44","","hypothetical protein","1","1","1","143","4","137","2","","311","311","311","","FAM1450_1K_00845","","","",""
"group_443","","hypothetical protein","1","1","1","191","13","192","19","","737","737","737","FAM1213_1K_00375","","","","",""
"group_444","","hypothetical protein","1","1","1","191","12","192","18","","365","365","365","FAM1213_1K_00376","","","","",""
"group_445","","hypothetical protein","1","1","1","178","3","177","1","","632","632","632","","FAM1450_1K_01792","","","",""
"group_447","","hypothetical protein","1","1","1","121","1","126","4","","311","311","311","FAM1213_1K_00399","","","","",""
"group_448","","hypothetical protein","1","1","1","181","1","181","9","","311","311","311","FAM1213_1K_00961","","","","",""
"group_449","","hypothetical protein","1","1","1","200","1","200","117","","359","359","359","FAM1213_1K_01450","","","","",""
"group_455","","hypothetical protein","1","1","1","189","3","189","3","","206","206","206","FAM1213_1K_00563","","","","",""
"group_456","","hypothetical protein","1","1","1","187","7","187","2","","698","698","698","","","","FAM22076_1K_01140","",""
"group_463","","hypothetical protein","1","1","1","40","2","91","2","Investigate","146","146","146","","","","FAM22076_1K_01702","",""
"group_464","","hypothetical protein","1","1","1","52","1","81","1","Investigate","146","146","146","","FAM1450_1K_02194","","","",""
"group_470","","hypothetical protein","1","1","1","35","1","10","1","Investigate","332","332","332","","","","FAM22076_1K_01983","",""
"group_472","","hypothetical protein","1","1","1","34","1","90","1","Investigate","332","332","332","","FAM1450_1K_02200","","","",""
"group_473","","hypothetical protein","1","1","1","181","10","181","5","","872","872","872","FAM1213_1K_00993","","","","",""
"group_475","","hypothetical protein","1","1","1","193","3","193","3","","512","512","512","FAM1213_1K_01011","","","","",""
"group_48","","hypothetical protein","1","1","1","174","2","174","1","","998","998","998","","FAM1450_1K_01371","","","",""
"group_482","","hypothetical protein","1","1","1","128","1","124","1","","494","494","494","FAM1213_1K_01127","","","","",""
"group_486","","hypothetical protein","1","1","1","157","2","156","5","","173","173","173","","FAM1450_1K_01235","","","",""
"group_489","","hypothetical protein","1","1","1","173","5","170","3","","662","662","662","FAM1213_1K_01322","","","","",""
"group_49","","hypothetical protein","1","1","1","141","5","140","5","","314","314","314","","FAM1450_1K_00677","","","",""
"group_496","","hypothetical protein","1","1","1","23","2","39","1","Investigate","422","422","422","","FAM1450_1K_02189","","","",""
"group_497","","hypothetical protein","1","1","1","23","1","39","2","Investigate","416","416","416","","FAM1450_1K_02188","","","",""
"group_507","","hypothetical protein","1","1","1","197","32","197","33","","482","482","482","","","","FAM22076_1K_01280","",""
"group_51","","hypothetical protein","1","1","1","49","1","35","1","Investigate","1124","1124","1124","","FAM1450_1K_01981","","","",""
"group_510","","hypothetical protein","1","1","1","152","5","149","3","","401","401","401","FAM1213_1K_01416","","","","",""
"group_521","","hypothetical protein","1","1","1","159","6","161","5","","284","284","284","FAM1213_1K_01645","","","","",""
"group_528","","hypothetical protein","1","1","1","91","1","62","2","Investigate","599","599","599","FAM1213_1K_02028","","","","",""
"group_529","","hypothetical protein","1","1","1","91","2","62","1","Investigate","164","164","164","FAM1213_1K_02029","","","","",""
"mdtG_2","","Multidrug resistance protein MdtG","1","1","1","","","","","","473","473","473","","","","FAM22076_1K_01126","",""
"group_545","","hypothetical protein","1","1","1","62","1","78","1","Investigate","608","608","608","FAM1213_1K_01924","","","","",""
"group_546","","hypothetical protein","1","1","1","62","2","78","2","Investigate","404","404","404","FAM1213_1K_01925","","","","",""
"group_550","","hypothetical protein","1","1","1","154","2","151","6","","332","332","332","","FAM1450_1K_01878","","","",""
"group_552","","hypothetical protein","1","1","1","180","1","179","7","","227","227","227","FAM1213_1K_02049","","","","",""
"group_553","","hypothetical protein","1","1","1","37","1","71","1","Investigate","614","614","614","","FAM1450_1K_02203","","","",""
"group_558","","hypothetical protein","1","1","1","190","3","190","11","","1595","1595","1595","","FAM1450_1K_01810","","","",""
"group_563","","hypothetical protein","1","1","1","11","1","44","1","Investigate","500","500","500","","","","FAM22076_1K_01550","",""
"group_564","","hypothetical protein","1","1","1","197","4","197","26","","500","500","500","","FAM1450_1K_01617","","","",""
"group_568","","hypothetical protein","1","1","1","191","3","192","8","","257","257","257","","FAM1450_1K_01312","","","",""
"group_569","","hypothetical protein","1","1","1","198","22","198","4","","371","371","371","","FAM1450_1K_01329","","","",""
"group_574","","hypothetical protein","1","1","1","171","2","169","9","","800","800","800","","FAM1450_1K_01633","","","",""
"group_579","","hypothetical protein","1","1","1","154","3","151","1","","329","329","329","","","","FAM22076_1K_01847","",""
"group_58","","hypothetical protein","1","1","1","69","1","64","2","Investigate","920","920","920","","FAM1450_1K_02102","","","",""
"group_596","","hypothetical protein","1","1","1","194","4","195","4","","326","326","326","FAM1213_1K_00196","","","","",""
"group_606","","hypothetical protein","1","1","1","199","6","199","38","","167","167","167","FAM1213_1K_00292","","","","",""
"group_611","","hypothetical protein","1","1","1","50","1","46","1","Investigate","152","152","152","","FAM1450_1K_01951","","","",""
"group_615","","hypothetical protein","1","1","1","130","1","120","1","","152","152","152","","","","FAM22076_1K_01494","",""
"cysK","","Cysteine synthase","1","1","1","","","","","","674","674","674","FAM1213_1K_00448","","","","",""
"group_627","","hypothetical protein","1","1","1","185","4","186","2","","419","419","419","","FAM1450_1K_01384","","","",""
"group_628","","hypothetical protein","1","1","1","185","5","186","1","","419","419","419","","","","FAM22076_1K_01259","",""
"group_63","","hypothetical protein","1","1","1","116","2","94","2","","500","500","500","","FAM1450_1K_00125","","","",""
"group_64","","hypothetical protein","1","1","1","131","1","133","3","","203","203","203","","FAM1450_1K_02174","","","",""
"group_642","","hypothetical protein","1","1","1","189","13","189","9","","1055","1055","1055","FAM1213_1K_00593","","","","",""
"group_644","","hypothetical protein","1","1","1","189","10","189","6","","386","386","386","FAM1213_1K_00595","","","","",""
"group_65","","hypothetical protein","1","1","1","131","3","133","2","","140","140","140","","FAM1450_1K_02173","","","",""
"group_654","","hypothetical protein","1","1","1","195","2","194","2","","386","386","386","FAM1213_1K_00693","","","","",""
"group_66","","hypothetical protein","1","1","1","116","3","94","3","","140","140","140","","FAM1450_1K_00126","","","",""
"pglK","","Protein glycosylation K","1","1","1","","","","","","647","647","647","","","","FAM22076_1K_01704","",""
"group_67","","hypothetical protein","1","1","1","147","2","144","5","","542","542","542","FAM1213_1K_01941","","","","",""
"group_678","","hypothetical protein","1","1","1","123","1","131","3","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","155","155","155","","FAM1450_1K_01909","","","",""
"group_68","","hypothetical protein","1","1","1","26","1","41","2","Investigate","443","443","443","FAM1213_1K_02079","","","","",""
"group_689","","hypothetical protein","1","1","1","85","1","74","2","Investigate","404","404","404","FAM1213_1K_01742","","","","",""
"group_69","","hypothetical protein","1","1","1","147","1","144","6","","422","422","422","FAM1213_1K_01940","","","","",""
"group_692","","hypothetical protein","1","1","1","193","31","193","31","","368","368","368","FAM1213_1K_01153","","","","",""
"group_695","","hypothetical protein","1","1","1","194","19","195","13","","719","719","719","","","","FAM22076_1K_00093","",""
"group_70","","hypothetical protein","1","1","1","26","2","41","1","Investigate","422","422","422","FAM1213_1K_02080","","","","",""
"group_707","","hypothetical protein","1","1","1","157","8","156","4","","413","413","413","","","","FAM22076_1K_01160","",""
"group_708","","hypothetical protein","1","1","1","157","5","156","2","","413","413","413","","FAM1450_1K_01248","","","",""
"group_715","","hypothetical protein","1","1","1","200","107","200","16","","149","149","149","FAM1213_1K_01359","","","","",""
"group_717","","hypothetical protein","1","1","1","67","2","88","2","Investigate","518","518","518","FAM1213_1K_02044","","","","",""
"group_726","","hypothetical protein","1","1","1","198","9","198","51","","227","227","227","FAM1213_1K_01491","","","","",""
"group_727","","hypothetical protein","1","1","1","198","11","198","49","","413","413","413","FAM1213_1K_01493","","","","",""
"group_728","","hypothetical protein","1","1","1","198","54","198","33","","794","794","794","","FAM1450_1K_01697","","","",""
"group_748","","hypothetical protein","1","1","1","108","1","104","1","","437","437","437","","","","FAM22076_1K_01357","",""
"group_753","","hypothetical protein","1","1","1","127","2","128","1","","263","263","263","FAM1213_1K_01827","","","","",""
"group_763","","hypothetical protein","1","1","1","88","1","27","1","Investigate","242","242","242","","","","FAM22076_1K_01388","",""
"group_768","","hypothetical protein","1","1","1","87","1","3","1","Investigate","143","143","143","","FAM1450_1K_02207","","","",""
"group_769","","hypothetical protein","1","1","1","118","2","95","2","Investigate","143","143","143","","","","FAM22076_1K_01913","",""
"group_77","","hypothetical protein","1","1","1","197","5","197","27","","326","326","326","","FAM1450_1K_01619","","","",""
"group_775","","hypothetical protein","1","1","1","103","3","96","3","","587","587","587","FAM1213_1K_01958","","","","",""
"group_78","","hypothetical protein","1","1","1","101","1","106","3","","230","230","230","","","","FAM22076_1K_00799","",""
"group_782","","hypothetical protein","1","1","1","132","1","123","3","","236","236","236","","","","FAM22076_1K_01597","",""
"group_785","","hypothetical protein","1","1","1","132","3","123","1","","236","236","236","","FAM1450_1K_01849","","","",""
"group_797","","hypothetical protein","1","1","1","200","11","200","91","","596","596","596","","FAM1450_1K_00117","","","",""
"group_808","","hypothetical protein","1","1","1","11","2","44","2","Investigate","365","365","365","","","","FAM22076_1K_01558","",""
"group_81","","hypothetical protein","1","1","1","108","2","104","3","","221","221","221","","","","FAM22076_1K_01366","",""
"aroD","","3-dehydroquinate dehydratase","1","1","1","","","","","","539","539","539","","FAM1450_1K_00691","","","",""
"group_813","aroE","Shikimate dehydrogenase (NADP(+))","1","1","1","141","3","140","3","","686","686","686","","FAM1450_1K_00694","","","",""
"aroE","","Shikimate dehydrogenase (NADP(+))","1","1","1","","","","","","686","686","686","","","","FAM22076_1K_01042","",""
"group_818","","hypothetical protein","1","1","1","186","5","184","3","","188","188","188","","FAM1450_1K_01192","","","",""
"group_821","","hypothetical protein","1","1","1","177","1","178","3","","410","410","410","","FAM1450_1K_01280","","","",""
"group_825","","hypothetical protein","1","1","1","24","1","61","1","Investigate","560","560","560","","","","FAM22076_1K_01717","",""
"group_833","","hypothetical protein","1","1","1","120","2","132","2","","476","476","476","","","","FAM22076_1K_01745","",""
"group_835","","hypothetical protein","1","1","1","115","1","111","2","Investigate","260","260","260","","","","FAM22076_1K_01937","",""
"group_840","","hypothetical protein","1","1","1","185","14","186","7","","251","251","251","","","","FAM22076_1K_00386","",""
"group_867","","hypothetical protein","1","1","1","194","28","195","22","","347","347","347","FAM1213_1K_00169","","","","",""
"group_868","","hypothetical protein","1","1","1","158","5","155","4","","194","194","194","FAM1213_1K_01887","","","","",""
"group_869","","hypothetical protein","1","1","1","194","30","195","24","","902","902","902","FAM1213_1K_00171","","","","",""
"group_870","","hypothetical protein","1","1","1","158","4","155","3","","494","494","494","FAM1213_1K_01888","","","","",""
"group_90","","hypothetical protein","1","1","1","45","1","17","1","Investigate","1178","1178","1178","","FAM1450_1K_00398","","","",""
"group_95","","hypothetical protein","1","1","1","163","7","159","5","","812","812","812","","FAM1450_1K_01895","","","",""
"gtaB_3","","UTP--glucose-1-phosphate uridylyltransferase","1","1","1","179","5","180","13","","431","431","431","","FAM1450_1K_01488","","","",""
"gtaB_4","","UTP--glucose-1-phosphate uridylyltransferase","1","1","1","179","6","180","12","","281","281","281","","FAM1450_1K_01489","","","",""
"gtaB_5","","UTP--glucose-1-phosphate uridylyltransferase","1","1","1","63","1","60","1","Investigate","230","230","230","","FAM1450_1K_02210","","","",""
"gtaB_6","","UTP--glucose-1-phosphate uridylyltransferase","1","1","1","63","2","60","2","Investigate","329","329","329","","FAM1450_1K_02211","","","",""
"gtfA","","Sucrose phosphorylase","1","1","1","127","3","128","2","","530","530","530","FAM1213_1K_01818","","","","",""
"hom","","Homoserine dehydrogenase","1","1","1","200","37","200","24","","827","827","827","FAM1213_1K_00113","","","","",""
"hsdR","","Type-1 restriction enzyme R protein","1","1","1","137","1","138","3","","3023","3023","3023","","FAM1450_1K_01939","","","",""
"kptA","","RNA 2'-phosphotransferase","1","1","1","182","8","182","8","","476","476","476","FAM1213_1K_01436","","","","",""
"lacZ_2","","Beta-galactosidase LacZ","1","1","1","58","1","50","1","Investigate","419","419","419","FAM1213_1K_01639","","","","",""
"licC","","Lichenan permease IIC component","1","1","1","156","2","158","3","","1352","1352","1352","FAM1213_1K_01865","","","","",""
"metA_2","","Serine O-acetyltransferase","1","1","1","176","5","176","5","","410","410","410","FAM1213_1K_01693","","","","",""
"mgtA_1","","Magnesium-transporting ATPase, P-type 1","1","1","1","186","2","184","10","","1250","1250","1250","","FAM1450_1K_01501","","","",""
"msrA","","Peptide methionine sulfoxide reductase MsrA","1","1","1","136","3","134","2","","569","569","569","","FAM1450_1K_02026","","","",""
"murJ_1","","Lipid II flippase MurJ","1","1","1","162","8","165","9","","1616","1616","1616","","FAM1450_1K_00266","","","",""
"murQ","","N-acetylmuramic acid 6-phosphate etherase","1","1","1","179","9","180","9","","896","896","896","","FAM1450_1K_01492","","","",""
"natA_1","","ABC transporter ATP-binding protein NatA","1","1","1","200","26","200","106","","920","920","920","","FAM1450_1K_00105","","","",""
"npr","","NADH peroxidase","1","1","1","197","14","197","13","","1364","1364","1364","","FAM1450_1K_01640","","","",""
"opuD","","Glycine betaine transporter OpuD","1","1","1","158","1","155","6","","1547","1547","1547","FAM1213_1K_01883","","","","",""
"paiA","","Spermidine/spermine N(1)-acetyltransferase","1","1","1","150","2","153","5","","518","518","518","FAM1213_1K_00807","","","","",""
"pepO_4","","Neutral endopeptidase","1","1","1","200","112","200","81","","974","974","974","FAM1213_1K_01598","","","","",""
"pox5","","Pyruvate oxidase","1","1","1","105","3","119","1","","1802","1802","1802","FAM1213_1K_00793","","","","",""
"prsA_2","","Foldase protein PrsA","1","1","1","125","1","130","3","","905","905","905","","","","FAM22076_1K_01790","",""
"prtP_3","","PII-type proteinase","1","1","1","80","1","15","1","Investigate","5531","5531","5531","","","","FAM22076_1K_01735","",""
"purN","","Phosphoribosylglycinamide formyltransferase","1","1","1","191","23","192","3","","596","596","596","FAM1213_1K_00359","","","","",""
"purR_3","","HTH-type transcriptional repressor PurR","1","1","1","129","4","125","1","","989","989","989","","FAM1450_1K_02095","","","",""
"rbsK/rbiA_1","","Bifunctional ribokinase/ribose-5-phosphate isomerase A","1","1","1","108","3","104","2","","401","401","401","","","","FAM22076_1K_01362","",""
"rocE","","Amino-acid permease RocE","1","1","1","200","119","200","116","","941","941","941","FAM1213_1K_01460","","","","",""
"scrB","","Sucrose-6-phosphate hydrolase","1","1","1","199","29","199","29","","1457","1457","1457","FAM1213_1K_00256","","","","",""
"sdhA_1","","L-serine dehydratase, alpha chain","1","1","1","195","20","194","23","","881","881","881","FAM1213_1K_00656","","","","",""
"simA","","6-phospho-alpha-glucosidase 1","1","1","1","112","2","109","2","","1337","1337","1337","FAM1213_1K_01689","","","","",""
"slpA","","S-layer protein","1","1","1","193","30","193","30","","1091","1091","1091","FAM1213_1K_01147","","","","",""
"sufS","","Cysteine desulfurase SufS","1","1","1","198","16","198","44","","1193","1193","1193","FAM1213_1K_01498","","","","",""
"thrB","","Homoserine kinase","1","1","1","200","39","200","26","","512","512","512","FAM1213_1K_00110","","","","",""
"thrC","","Threonine synthase","1","1","1","200","36","200","23","","1490","1490","1490","FAM1213_1K_00114","","","","",""
"tnpR","","Transposon gamma-delta resolvase","1","1","1","70","1","56","1","Investigate","638","638","638","","FAM1450_1K_02177","","","",""
"treA","","Trehalose-6-phosphate hydrolase","1","1","1","106","2","105","2","","350","350","350","","FAM1450_1K_02126","","","",""
"ybbH","","putative HTH-type transcriptional regulator YbbH","1","1","1","179","7","180","11","","854","854","854","","FAM1450_1K_01490","","","",""
"ybjI_3","","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI","1","1","1","102","2","98","2","","818","818","818","FAM1213_1K_01779","","","","",""
"yclM_2","","Aspartokinase 3","1","1","1","151","1","152","5","","677","677","677","FAM1213_1K_01948","","","","",""
"yclM_3","","Aspartokinase 3","1","1","1","151","2","152","6","","701","701","701","FAM1213_1K_01949","","","","",""
"yhcR_1","","Endonuclease YhcR","1","1","1","200","19","200","99","","2489","2489","2489","","FAM1450_1K_00112","","","",""
"yicL_1","","putative inner membrane transporter YicL","1","1","1","189","9","189","5","","905","905","905","FAM1213_1K_00598","","","","",""
"yicL_2","","putative inner membrane transporter YicL","1","1","1","189","8","189","4","","932","932","932","FAM1213_1K_00599","","","","",""
"yjeM_2","","Inner membrane transporter YjeM","1","1","1","152","3","149","6","","1496","1496","1496","FAM1213_1K_01422","","","","",""
"ymdB","","O-acetyl-ADP-ribose deacetylase","1","1","1","196","15","196","11","","302","302","302","FAM1213_1K_01273","","","","",""
"yveA","","Aspartate-proton symporter","1","1","1","46","1","59","2","Investigate","1586","1586","1586","FAM1213_1K_01726","","","","",""
