"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"dnaG","","DNA primase","6","6","1","21","468","","","","1835","1835","1835","FAM1213_1K_00045","FAM1450_1K_01115","FAM19191_1K_00152","FAM22076_1K_00162","FAM23285_1K_00219","FAM8102_1K_00227"
"dnaI","","Primosomal protein DnaI","6","6","1","21","1121","","","","908","908","908","FAM1213_1K_00343","FAM1450_1K_00920","FAM19191_1K_00889","FAM22076_1K_00830","FAM23285_1K_00872","FAM8102_1K_00962"
"dnaJ","","Chaperone protein DnaJ","6","6","1","21","1249","","","","1154","1154","1154","FAM1213_1K_00454","FAM1450_1K_00455","FAM19191_1K_00294","FAM22076_1K_00492","FAM23285_1K_00396","FAM8102_1K_00426"
"dnaK","","Chaperone protein DnaK","6","6","1","21","1250","","","","1826","1859","1831","FAM1213_1K_00455","FAM1450_1K_00454","FAM19191_1K_00293","FAM22076_1K_00493","FAM23285_1K_00395","FAM8102_1K_00425"
"dnaN","","Beta sliding clamp","6","6","1","21","1162","","","","1130","1130","1130","FAM1213_1K_00786","FAM1450_1K_00513","FAM19191_1K_00675","FAM22076_1K_00630","FAM23285_1K_00470","FAM8102_1K_00806"
"dnaX","","DNA polymerase III subunit tau","6","6","1","21","510","","","","1787","1787","1787","FAM1213_1K_00284","FAM1450_1K_00886","FAM19191_1K_01014","FAM22076_1K_00882","FAM23285_1K_01049","FAM8102_1K_01140"
"dprA","","DNA processing protein DprA","6","6","1","21","809","","","","848","848","848","FAM1213_1K_00161","FAM1450_1K_00252","FAM19191_1K_00262","FAM22076_1K_00288","FAM23285_1K_00322","FAM8102_1K_00367"
"dps","","DNA protection during starvation protein","6","6","1","21","953","","","","467","467","467","FAM1213_1K_01361","FAM1450_1K_00058","FAM19191_1K_01039","FAM22076_1K_00348","FAM23285_1K_01114","FAM8102_1K_01165"
"dtd","","D-aminoacyl-tRNA deacylase","6","6","1","19","4","","","","437","437","437","FAM1213_1K_01219","FAM1450_1K_01745","FAM19191_1K_01899","FAM22076_1K_01478","FAM23285_1K_01814","FAM8102_1K_01813"
"dtd3","","D-aminoacyl-tRNA deacylase","6","6","1","21","325","","","","767","767","767","FAM1213_1K_01509","FAM1450_1K_01677","FAM19191_1K_00463","FAM22076_1K_00645","FAM23285_1K_00259","FAM8102_1K_00272"
"dtpT","","Di-/tripeptide transporter","6","6","1","21","926","","","","881","1493","1089","FAM1213_1K_01842","FAM1450_1K_01295","FAM19191_1K_01904","FAM22076_1K_01131","FAM23285_1K_01957","FAM8102_1K_01979"
"dus","","putative tRNA-dihydrouridine synthase","6","6","1","16","6","","","","1025","1025","1025","FAM1213_1K_01061","FAM1450_1K_00410","FAM19191_1K_00592","FAM22076_1K_00529","FAM23285_1K_00576","FAM8102_1K_00724"
"dxs_1","","1-deoxy-D-xylulose-5-phosphate synthase","6","6","1","21","491","","","","311","1742","631","FAM1213_1K_00304","FAM1450_1K_01570","FAM19191_1K_01314","FAM22076_1K_01238","FAM23285_1K_01266","FAM8102_1K_01242"
"ecfA1","","Energy-coupling factor transporter ATP-binding protein EcfA1","6","6","1","18","19","","","","857","857","857","FAM1213_1K_00931","FAM1450_1K_00623","FAM19191_1K_00713","FAM22076_1K_00467","FAM23285_1K_00698","FAM8102_1K_00844"
"ecfA2","","Energy-coupling factor transporter ATP-binding protein EcfA2","6","6","1","18","18","","","","806","806","806","FAM1213_1K_00930","FAM1450_1K_00624","FAM19191_1K_00712","FAM22076_1K_00468","FAM23285_1K_00699","FAM8102_1K_00843"
"ecfT","","Energy-coupling factor transporter transmembrane protein EcfT","6","6","1","18","17","","","","788","797","795","FAM1213_1K_00929","FAM1450_1K_00625","FAM19191_1K_00711","FAM22076_1K_00469","FAM23285_1K_00700","FAM8102_1K_00842"
"ecsA","","ABC-type transporter ATP-binding protein EcsA","6","6","1","21","1094","","","","743","743","743","FAM1213_1K_00384","FAM1450_1K_01829","FAM19191_1K_00969","FAM22076_1K_00994","FAM23285_1K_01030","FAM8102_1K_01067"
"efp_1","","Elongation factor P","6","6","1","21","856","","","","572","572","572","FAM1213_1K_01626","FAM1450_1K_00339","FAM19191_1K_01723","FAM22076_1K_00963","FAM23285_1K_01644","FAM8102_1K_01784"
"efp_2","","Elongation factor P","6","6","1","21","1325","","","","569","569","569","FAM1213_1K_01159","FAM1450_1K_01212","FAM19191_1K_01819","FAM22076_1K_00098","FAM23285_1K_01797","FAM8102_1K_01923"
"engB","","putative GTP-binding protein EngB","6","6","1","21","620","","","","590","590","590","FAM1213_1K_01795","FAM1450_1K_00771","FAM19191_1K_00948","FAM22076_1K_01537","FAM23285_1K_00958","FAM8102_1K_01046"
"eno2","","Enolase 2","6","6","1","19","21","","","","1286","1286","1286","FAM1213_1K_01756","FAM1450_1K_01902","FAM19191_1K_01712","FAM22076_1K_01631","FAM23285_1K_01681","FAM8102_1K_01816"
"epsH","","Putative glycosyltransferase EpsH","6","6","1","21","391","","","","815","815","815","FAM1213_1K_00977","FAM1450_1K_00471","FAM19191_1K_00986","FAM22076_1K_00016","FAM23285_1K_00995","FAM8102_1K_01111"
"era","","GTPase Era","6","6","1","21","464","","","","905","905","905","FAM1213_1K_00049","FAM1450_1K_01119","FAM19191_1K_00156","FAM22076_1K_00158","FAM23285_1K_00223","FAM8102_1K_00231"
"ettA","","Energy-dependent translational throttle protein EttA","6","6","1","21","563","","","","1913","1913","1913","FAM1213_1K_00261","FAM1450_1K_00960","FAM19191_1K_00640","FAM22076_1K_01321","FAM23285_1K_01788","FAM8102_1K_00771"
"exoA","","Exodeoxyribonuclease","6","6","1","21","1197","","","","827","827","827","FAM1213_1K_00867","FAM1450_1K_01339","FAM19191_1K_00881","FAM22076_1K_01073","FAM23285_1K_00805","FAM8102_1K_00939"
"ezrA","","Septation ring formation regulator EzrA","6","6","1","21","591","","","","1709","1709","1709","FAM1213_1K_00543","FAM1450_1K_01611","FAM19191_1K_01810","FAM22076_1K_00405","FAM23285_1K_01721","FAM8102_1K_01907"
"fabG_1","","3-oxoacyl-[acyl-carrier-protein] reductase FabG","6","6","1","21","35","","","","728","728","728","FAM1213_1K_00428","FAM1450_1K_00146","FAM19191_1K_00489","FAM22076_1K_00234","FAM23285_1K_00348","FAM8102_1K_00540"
"fba","","Fructose-bisphosphate aldolase","6","6","1","17","34","","","","911","911","911","FAM1213_1K_01654","FAM1450_1K_01048","FAM19191_1K_00004","FAM22076_1K_00688","FAM23285_1K_01931","FAM8102_1K_00004"
"fetA","","putative iron export ATP-binding protein FetA","6","6","1","21","1225","","","","377","638","594","FAM1213_1K_02025","FAM1450_1K_01687","FAM19191_1K_01593","FAM22076_1K_00770","FAM23285_1K_01525","FAM8102_1K_01643"
"fetB","","putative iron export permease protein FetB","6","6","1","21","1224","","","","758","758","758","FAM1213_1K_02026","FAM1450_1K_01686","FAM19191_1K_01592","FAM22076_1K_00769","FAM23285_1K_01524","FAM8102_1K_01642"
"ffh","","Signal recognition particle protein","6","6","1","21","1284","","","","1430","1430","1430","FAM1213_1K_00490","FAM1450_1K_00209","FAM19191_1K_00356","FAM22076_1K_00140","FAM23285_1K_01161","FAM8102_1K_00488"
"fhs1_1","","Formate--tetrahydrofolate ligase 1","6","6","1","21","426","","","","1676","1676","1676","FAM1213_1K_00008","FAM1450_1K_00030","FAM19191_1K_00114","FAM22076_1K_00202","FAM23285_1K_00181","FAM8102_1K_00189"
"fmt","","Methionyl-tRNA formyltransferase","6","6","1","21","1312","","","","944","944","944","FAM1213_1K_01172","FAM1450_1K_00181","FAM19191_1K_00385","FAM22076_1K_00113","FAM23285_1K_00828","FAM8102_1K_00517"
"fni","","Isopentenyl-diphosphate delta-isomerase","6","6","1","21","444","","","","1016","1016","1016","FAM1213_1K_00025","FAM1450_1K_00010","FAM19191_1K_00133","FAM22076_1K_00183","FAM23285_1K_00200","FAM8102_1K_00208"
"fpaP","","Proline iminopeptidase","6","6","1","21","851","","","","914","914","914","FAM1213_1K_00811","FAM1450_1K_00333","FAM19191_1K_01729","FAM22076_1K_01706","FAM23285_1K_01650","FAM8102_1K_01790"
"fpgS","","Folylpolyglutamate synthase","6","6","1","21","674","","","","1274","1274","1274","FAM1213_1K_00766","FAM1450_1K_01661","FAM19191_1K_01575","FAM22076_1K_01521","FAM23285_1K_01569","FAM8102_1K_01685"
"frr","","Ribosome-recycling factor","6","6","1","21","1266","","","","557","557","557","FAM1213_1K_00471","FAM1450_1K_00438","FAM19191_1K_00277","FAM22076_1K_00509","FAM23285_1K_00379","FAM8102_1K_00409"
"fruA","","PTS system fructose-specific EIIABC component","6","6","1","21","894","","","","1997","1997","1997","FAM1213_1K_00639","FAM1450_1K_01004","FAM19191_1K_00747","FAM22076_1K_01905","FAM23285_1K_00714","FAM8102_1K_00878"
"ftsA","","Cell division protein FtsA","6","6","1","21","657","","","","1337","1358","1340","FAM1213_1K_00747","FAM1450_1K_00705","FAM19191_1K_00852","FAM22076_1K_00304","FAM23285_1K_00791","FAM8102_1K_00925"
"ftsH","","ATP-dependent zinc metalloprotease FtsH","6","6","1","16","8","","","","2165","2165","2165","FAM1213_1K_01063","FAM1450_1K_00412","FAM19191_1K_00590","FAM22076_1K_00531","FAM23285_1K_00578","FAM8102_1K_00722"
"ftsW","","putative peptidoglycan glycosyltransferase FtsW","6","6","1","21","635","","","","1181","1181","1181","FAM1213_1K_01474","FAM1450_1K_00756","FAM19191_1K_00933","FAM22076_1K_00327","FAM23285_1K_00943","FAM8102_1K_01031"
"ftsY","","Signal recognition particle receptor FtsY","6","6","1","21","1290","","","","1292","1292","1292","FAM1213_1K_01238","FAM1450_1K_00203","FAM19191_1K_00362","FAM22076_1K_00134","FAM23285_1K_01167","FAM8102_1K_00494"
"ftsZ","","Cell division protein FtsZ","6","6","1","21","656","","","","1319","1358","1325","FAM1213_1K_00746","FAM1450_1K_00706","FAM19191_1K_00851","FAM22076_1K_00305","FAM23285_1K_00790","FAM8102_1K_00924"
"fumC","","Fumarate hydratase class II","6","6","1","19","36","","","","1283","1403","1383","FAM1213_1K_01035","FAM1450_1K_01910","FAM19191_1K_00339","FAM22076_1K_01184","FAM23285_1K_00441","FAM8102_1K_00471"
"fusA","","Elongation factor G","6","6","1","18","47","","","","2093","2093","2093","FAM1213_1K_01993","FAM1450_1K_00593","FAM19191_1K_00743","FAM22076_1K_00437","FAM23285_1K_00668","FAM8102_1K_00874"
"gabD1","","Succinate-semialdehyde dehydrogenase [NADP(+)] 1","6","6","1","21","832","","","","1382","1397","1384","FAM1213_1K_00832","FAM1450_1K_00816","FAM19191_1K_01687","FAM22076_1K_01114","FAM23285_1K_01657","FAM8102_1K_01780"
"galE","","UDP-glucose 4-epimerase","6","6","1","13","9","","","","992","992","992","FAM1213_1K_01630","FAM1450_1K_01980","FAM19191_1K_01944","FAM22076_1K_01415","FAM23285_1K_02006","FAM8102_1K_02059"
"galK","","Galactokinase","6","6","1","21","1399","","","","1166","1166","1166","FAM1213_1K_01409","FAM1450_1K_01516","FAM19191_1K_01888","FAM22076_1K_01277","FAM23285_1K_01907","FAM8102_1K_02000"
"galM","","Aldose 1-epimerase","6","6","1","21","1401","","","","995","995","995","FAM1213_1K_01411","FAM1450_1K_01518","FAM19191_1K_01890","FAM22076_1K_01279","FAM23285_1K_01909","FAM8102_1K_02002"
"galT","","Galactose-1-phosphate uridylyltransferase","6","6","1","21","1400","","","","1463","1463","1463","FAM1213_1K_01410","FAM1450_1K_01517","FAM19191_1K_01889","FAM22076_1K_01278","FAM23285_1K_01908","FAM8102_1K_02001"
"gapA1","","Glyceraldehyde-3-phosphate dehydrogenase 1","6","6","1","21","101","","","","1016","1016","1016","FAM1213_1K_01119","FAM1450_1K_00523","FAM19191_1K_00169","FAM22076_1K_00548","FAM23285_1K_00633","FAM8102_1K_00359"
"garK","","Glycerate 2-kinase","6","6","1","21","80","","","","1154","1154","1154","FAM1213_1K_01740","FAM1450_1K_00544","FAM19191_1K_00190","FAM22076_1K_00569","FAM23285_1K_00654","FAM8102_1K_00338"
"gatA","","Glutamyl-tRNA(Gln) amidotransferase subunit A","6","6","1","20","49","","","","1439","1439","1439","FAM1213_1K_01182","FAM1450_1K_00780","FAM19191_1K_01152","FAM22076_1K_00929","FAM23285_1K_01077","FAM8102_1K_01190"
"gatB","","Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B","6","6","1","20","48","","","","1430","1430","1430","FAM1213_1K_01181","FAM1450_1K_00779","FAM19191_1K_01153","FAM22076_1K_00928","FAM23285_1K_01078","FAM8102_1K_01191"
"gdpP","","Cyclic-di-AMP phosphodiesterase GdpP","6","6","1","21","1170","","","","2021","2021","2021","FAM1213_1K_00777","FAM1450_1K_01400","FAM19191_1K_01585","FAM22076_1K_01737","FAM23285_1K_00456","FAM8102_1K_01612"
"gla","","Glycerol facilitator-aquaporin gla","6","6","1","21","1078","","","","734","752","749","FAM1213_1K_02094","FAM1450_1K_01315","FAM19191_1K_00953","FAM22076_1K_01722","FAM23285_1K_01014","FAM8102_1K_01051"
"glcU_1","","putative glucose uptake protein GlcU","6","6","1","21","1341","","","","863","995","929","FAM1213_1K_00682","FAM1450_1K_01195","FAM19191_1K_01369","FAM22076_1K_00080","FAM23285_1K_01309","FAM8102_1K_01431"
"glcU_3","","putative glucose uptake protein GlcU","6","6","1","18","2","","","","812","842","837","FAM1213_1K_00913","FAM1450_1K_02154","FAM19191_1K_01794","FAM22076_1K_01641","FAM23285_1K_01785","FAM8102_1K_01912"
"glgC_1","","hypothetical protein","6","6","1","21","114","","","","266","908","503","FAM1213_1K_00409","FAM1450_1K_00130","FAM19191_1K_01258","FAM22076_1K_00250","FAM23285_1K_01241","FAM8102_1K_01293"
"glmM","","Phosphoglucosamine mutase","6","6","1","21","85","","","","1352","1352","1352","FAM1213_1K_01103","FAM1450_1K_00539","FAM19191_1K_00185","FAM22076_1K_00564","FAM23285_1K_00649","FAM8102_1K_00343"
"glmS","","Glutamine--fructose-6-phosphate aminotransferase [isomerizing]","6","6","1","20","17","","","","1811","1811","1811","FAM1213_1K_01078","FAM1450_1K_01163","FAM19191_1K_01665","FAM22076_1K_00856","FAM23285_1K_01606","FAM8102_1K_01718"
"glmU","","Bifunctional protein GlmU","6","6","1","21","320","","","","1385","1385","1385","FAM1213_1K_01504","FAM1450_1K_01682","FAM19191_1K_00458","FAM22076_1K_00640","FAM23285_1K_00254","FAM8102_1K_00267"
"glnA","","Glutamine synthetase","6","6","1","14","12","","","","1337","1337","1337","FAM1213_1K_01382","FAM1450_1K_01993","FAM19191_1K_01857","FAM22076_1K_01765","FAM23285_1K_01863","FAM8102_1K_01968"
"glnH_1","","ABC transporter glutamine-binding protein GlnH","6","6","1","21","718","","","","818","818","818","FAM1213_1K_01013","FAM1450_1K_01541","FAM19191_1K_01120","FAM22076_1K_01090","FAM23285_1K_01229","FAM8102_1K_00606"
"glnH_2","","ABC transporter glutamine-binding protein GlnH","6","6","1","21","244","","","","818","818","818","FAM1213_1K_01023","FAM1450_1K_01432","FAM19191_1K_01970","FAM22076_1K_01852","FAM23285_1K_02050","FAM8102_1K_02124"
"glnM","","putative glutamine ABC transporter permease protein GlnM","6","6","1","21","245","","","","641","641","641","FAM1213_1K_01024","FAM1450_1K_01433","FAM19191_1K_01969","FAM22076_1K_01853","FAM23285_1K_02049","FAM8102_1K_02123"
"glnP_1","","Glutamine transport system permease protein GlnP","6","6","1","21","971","","","","659","659","659","FAM1213_1K_01446","FAM1450_1K_00993","FAM19191_1K_00914","FAM22076_1K_00370","FAM23285_1K_00900","FAM8102_1K_00988"
"glnP_2","","putative glutamine ABC transporter permease protein GlnP","6","6","1","21","246","","","","653","653","653","FAM1213_1K_01025","FAM1450_1K_01434","FAM19191_1K_01968","FAM22076_1K_01854","FAM23285_1K_02048","FAM8102_1K_02122"
"glnQ_1","","Glutamine transport ATP-binding protein GlnQ","6","6","1","21","370","","","","773","794","776","FAM1213_1K_00724","FAM1450_1K_00329","FAM19191_1K_00531","FAM22076_1K_00038","FAM23285_1K_00541","FAM8102_1K_00663"
"glnQ_2","","Glutamine transport ATP-binding protein GlnQ","6","6","1","21","969","","","","740","740","740","FAM1213_1K_01448","FAM1450_1K_00995","FAM19191_1K_00912","FAM22076_1K_00368","FAM23285_1K_00898","FAM8102_1K_00986"
"glnQ_3","","Glutamine transport ATP-binding protein GlnQ","6","6","1","21","243","","","","740","740","740","FAM1213_1K_01022","FAM1450_1K_01431","FAM19191_1K_01971","FAM22076_1K_01851","FAM23285_1K_02051","FAM8102_1K_02125"
"glpK_1","","Glycerol kinase","6","6","1","21","164","","","","530","1499","849","FAM1213_1K_01747","FAM1450_1K_02016","FAM19191_1K_00802","FAM22076_1K_01832","FAM23285_1K_01757","FAM8102_1K_01853"
"gltX","","Glutamate--tRNA ligase","6","6","1","21","484","","","","1499","1499","1499","FAM1213_1K_00311","FAM1450_1K_01561","FAM19191_1K_01323","FAM22076_1K_01230","FAM23285_1K_01257","FAM8102_1K_01233"
"glyA","","Serine hydroxymethyltransferase","6","6","1","16","16","","","","1235","1235","1235","FAM1213_1K_01725","FAM1450_1K_02103","FAM19191_1K_01979","FAM22076_1K_01966","FAM23285_1K_01994","FAM8102_1K_02245"
"glyQ","","Glycine--tRNA ligase alpha subunit","6","6","1","21","466","","","","917","917","917","FAM1213_1K_00047","FAM1450_1K_01117","FAM19191_1K_00154","FAM22076_1K_00160","FAM23285_1K_00221","FAM8102_1K_00229"
"glyS","","Glycine--tRNA ligase beta subunit","6","6","1","21","467","","","","2063","2063","2063","FAM1213_1K_00046","FAM1450_1K_01116","FAM19191_1K_00153","FAM22076_1K_00161","FAM23285_1K_00220","FAM8102_1K_00228"
"gmk_1","","Guanylate kinase","6","6","1","21","1315","","","","614","614","614","FAM1213_1K_01169","FAM1450_1K_00178","FAM19191_1K_00388","FAM22076_1K_00110","FAM23285_1K_00825","FAM8102_1K_00520"
"gmk_2","","Guanylate kinase","6","6","1","21","861","","","","545","545","545","FAM1213_1K_01847","FAM1450_1K_00660","FAM19191_1K_01863","FAM22076_1K_01471","FAM23285_1K_01894","FAM8102_1K_01940"
"gmuC_1","","PTS system oligo-beta-mannoside-specific EIIC component","6","6","1","21","264","","","","1328","1328","1328","FAM1213_1K_00897","FAM1450_1K_00836","FAM19191_1K_01234","FAM22076_1K_00915","FAM23285_1K_01193","FAM8102_1K_01270"
"gmuE","","Putative fructokinase","6","6","1","21","1191","","","","749","878","813","FAM1213_1K_01481","FAM1450_1K_01406","FAM19191_1K_01602","FAM22076_1K_01884","FAM23285_1K_01534","FAM8102_1K_01652"
"gmuF","","putative mannose-6-phosphate isomerase GmuF","6","6","1","21","57","","","","965","965","965","FAM1213_1K_00507","FAM1450_1K_01383","FAM19191_1K_00392","FAM22076_1K_01260","FAM23285_1K_00494","FAM8102_1K_00560"
"gmuR_2","","hypothetical protein","6","6","1","21","230","","","","158","725","438","FAM1213_1K_01780","FAM1450_1K_01652","FAM19191_1K_01761","FAM22076_1K_01358","FAM23285_1K_01732","FAM8102_1K_01864"
"gndA","","6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating","6","6","1","21","1155","","","","1403","1403","1403","FAM1213_1K_00794","FAM1450_1K_00506","FAM19191_1K_00682","FAM22076_1K_00623","FAM23285_1K_00477","FAM8102_1K_00813"
"gpmA_1","","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase","6","6","1","18","6","","","","680","680","680","FAM1213_1K_00918","FAM1450_1K_00637","FAM19191_1K_00700","FAM22076_1K_00490","FAM23285_1K_00711","FAM8102_1K_00831"
"gpsA","","Glycerol-3-phosphate dehydrogenase [NAD(P)+]","6","6","1","21","115","","","","1019","1019","1019","FAM1213_1K_00413","FAM1450_1K_00131","FAM19191_1K_00504","FAM22076_1K_00249","FAM23285_1K_00363","FAM8102_1K_00555"
"greA_1","","Transcription elongation factor GreA","6","6","1","21","333","","","","452","461","459","FAM1213_1K_01320","FAM1450_1K_01508","FAM19191_1K_01096","FAM22076_1K_00654","FAM23285_1K_00268","FAM8102_1K_00281"
"greA_2","","Transcription elongation factor GreA","6","6","1","21","190","","","","476","476","476","FAM1213_1K_00318","FAM1450_1K_00556","FAM19191_1K_00832","FAM22076_1K_00803","FAM23285_1K_01553","FAM8102_1K_01637"
"groL","","60 kDa chaperonin","6","6","1","21","556","","","","1622","1628","1623","FAM1213_1K_00251","FAM1450_1K_01059","FAM19191_1K_00650","FAM22076_1K_00731","FAM23285_1K_00865","FAM8102_1K_00781"
"groS","","10 kDa chaperonin","6","6","1","21","557","","","","284","284","284","FAM1213_1K_00252","FAM1450_1K_01058","FAM19191_1K_00649","FAM22076_1K_00730","FAM23285_1K_00866","FAM8102_1K_00780"
"group_1003","","hypothetical protein","6","6","1","21","374","","","","497","497","497","FAM1213_1K_00728","FAM1450_1K_00489","FAM19191_1K_00535","FAM22076_1K_00034","FAM23285_1K_00537","FAM8102_1K_00667"
"group_1004","","hypothetical protein","6","6","1","21","643","","","","659","659","659","FAM1213_1K_00733","FAM1450_1K_00719","FAM19191_1K_00838","FAM22076_1K_00318","FAM23285_1K_00777","FAM8102_1K_00911"
"group_1005","","hypothetical protein","6","6","1","21","648","","","","308","308","308","FAM1213_1K_00738","FAM1450_1K_00714","FAM19191_1K_00843","FAM22076_1K_00313","FAM23285_1K_00782","FAM8102_1K_00916"
