"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"brnQ","","Branched-chain amino acid transport system 2 carrier protein","6","6","1","1","1659","","","","1379","1379","1379","FAM1213_1K_01394","FAM1450_1K_00074","FAM19191_1K_01955","FAM22076_1K_01864","FAM23285_1K_02012","FAM8102_1K_02065"
"pepV","","Beta-Ala-Xaa dipeptidase","6","6","1","1","1674","","","","1403","1481","1416","FAM1213_1K_01407","FAM1450_1K_00975","FAM19191_1K_02024","FAM22076_1K_01889","FAM23285_1K_02149","FAM8102_1K_02104"
"galT","","Galactose-1-phosphate uridylyltransferase","6","6","1","1","1288","","","","1463","1463","1463","FAM1213_1K_01410","FAM1450_1K_01517","FAM19191_1K_01889","FAM22076_1K_01278","FAM23285_1K_01908","FAM8102_1K_02001"
"group_1148","","hypothetical protein","6","6","1","1","1679","","","","443","497","479","FAM1213_1K_01424","FAM1450_1K_00980","FAM19191_1K_00925","FAM22076_1K_00382","FAM23285_1K_00911","FAM8102_1K_00999"
"group_1149","","hypothetical protein","6","6","1","1","1681","","","","434","437","436","FAM1213_1K_01426","FAM1450_1K_00982","FAM19191_1K_00923","FAM22076_1K_00380","FAM23285_1K_00909","FAM8102_1K_00997"
"group_1150","","hypothetical protein","6","6","1","1","1683","","","","563","653","638","FAM1213_1K_01428","FAM1450_1K_00984","FAM19191_1K_00921","FAM22076_1K_00378","FAM23285_1K_00907","FAM8102_1K_00995"
"group_1153","","hypothetical protein","6","6","1","1","2660","","","","365","365","365","FAM1213_1K_01461","FAM1450_1K_00094","FAM19191_1K_02112","FAM22076_1K_01216","FAM23285_1K_02151","FAM8102_1K_02210"
"gmuE","","Putative fructokinase","6","6","1","1","1095","","","","749","878","813","FAM1213_1K_01481","FAM1450_1K_01406","FAM19191_1K_01602","FAM22076_1K_01884","FAM23285_1K_01534","FAM8102_1K_01652"
"group_1157","","hypothetical protein","6","6","1","1","1461","","","","170","170","170","FAM1213_1K_01484","FAM1450_1K_01407","FAM19191_1K_01601","FAM22076_1K_01883","FAM23285_1K_01533","FAM8102_1K_01651"
"group_1158","","hypothetical protein","6","6","1","1","1464","","","","704","704","704","FAM1213_1K_01487","FAM1450_1K_01410","FAM19191_1K_01598","FAM22076_1K_00776","FAM23285_1K_01530","FAM8102_1K_01648"
"group_1160","","hypothetical protein","6","6","1","1","2198","","","","257","266","258","FAM1213_1K_01506","FAM1450_1K_01680","FAM19191_1K_00460","FAM22076_1K_00642","FAM23285_1K_00256","FAM8102_1K_00269"
"rsmA","","Ribosomal RNA small subunit methyltransferase A","6","6","1","1","2199","","","","875","884","881","FAM1213_1K_01507","FAM1450_1K_01679","FAM19191_1K_00461","FAM22076_1K_00643","FAM23285_1K_00257","FAM8102_1K_00270"
"group_1162","","hypothetical protein","6","6","1","1","2205","","","","641","641","641","FAM1213_1K_01512","FAM1450_1K_01502","FAM19191_1K_00466","FAM22076_1K_00648","FAM23285_1K_00262","FAM8102_1K_00275"
"group_1163","","hypothetical protein","6","6","1","1","175","","","","302","347","339","FAM1213_1K_01518","FAM1450_1K_01778","FAM19191_1K_02020","FAM22076_1K_01957","FAM23285_1K_02045","FAM8102_1K_02100"
"group_1164","","hypothetical protein","6","6","1","1","173","","","","299","299","299","FAM1213_1K_01520","FAM1450_1K_02004","FAM19191_1K_02018","FAM22076_1K_01715","FAM23285_1K_02043","FAM8102_1K_02098"
"group_1165","","hypothetical protein","6","6","1","1","169","","","","371","512","441","FAM1213_1K_01522","FAM1450_1K_02002","FAM19191_1K_01287","FAM22076_1K_01713","FAM23285_1K_01419","FAM8102_1K_01306"
"group_1166","","hypothetical protein","6","6","1","1","166","","","","134","134","134","FAM1213_1K_01525","FAM1450_1K_01999","FAM19191_1K_01284","FAM22076_1K_01710","FAM23285_1K_01416","FAM8102_1K_01309"
"group_1168","","hypothetical protein","6","6","1","1","750","","","","662","662","662","FAM1213_1K_01587","FAM1450_1K_01973","FAM19191_1K_00097","FAM22076_1K_01748","FAM23285_1K_00088","FAM8102_1K_00097"
"group_1169","","hypothetical protein","6","6","1","1","746","","","","890","923","901","FAM1213_1K_01593","FAM1450_1K_02044","FAM19191_1K_00104","FAM22076_1K_01808","FAM23285_1K_00095","FAM8102_1K_00104"
"group_1170","","hypothetical protein","6","6","1","1","1737","","","","353","353","353","FAM1213_1K_01596","FAM1450_1K_00049","FAM19191_1K_01047","FAM22076_1K_00339","FAM23285_1K_01122","FAM8102_1K_01173"
"ywqE","","Tyrosine-protein phosphatase YwqE","6","6","1","1","337","","","","770","791","780","FAM1213_1K_01609","FAM1450_1K_00649","FAM19191_1K_01379","FAM22076_1K_01339","FAM23285_1K_01612","FAM8102_1K_01414"
"hflX","","GTPase HflX","6","6","1","1","342","","","","1265","1265","1265","FAM1213_1K_01613","FAM1450_1K_00653","FAM19191_1K_01383","FAM22076_1K_01464","FAM23285_1K_01616","FAM8102_1K_01418"
"group_1177","","hypothetical protein","6","6","1","1","344","","","","932","932","932","FAM1213_1K_01617","FAM1450_1K_00655","FAM19191_1K_01386","FAM22076_1K_01466","FAM23285_1K_01619","FAM8102_1K_01421"
"group_1178","","hypothetical protein","6","6","1","1","352","","","","560","560","560","FAM1213_1K_01624","FAM1450_1K_00341","FAM19191_1K_01721","FAM22076_1K_00961","FAM23285_1K_01642","FAM8102_1K_01782"
"efp_1","","Elongation factor P","6","6","1","1","354","","","","572","572","572","FAM1213_1K_01626","FAM1450_1K_00339","FAM19191_1K_01723","FAM22076_1K_00963","FAM23285_1K_01644","FAM8102_1K_01784"
"lacS_2","","Lactose permease","6","6","1","5","9","","","","620","932","672","FAM1213_1K_01636","FAM1450_1K_02050","FAM19191_1K_01749","FAM22076_1K_01422","FAM23285_1K_01702","FAM8102_1K_01842"
"lacS_1","","Lactose permease","6","6","1","5","7","","","","1916","1916","1916","FAM1213_1K_01637","FAM1450_1K_02049","FAM19191_1K_01748","FAM22076_1K_01423","FAM23285_1K_01701","FAM8102_1K_01841"
"nnrD","","ADP-dependent (S)-NAD(P)H-hydrate dehydratase","6","6","1","1","860","","","","848","848","848","FAM1213_1K_01661","FAM1450_1K_01041","FAM19191_1K_00075","FAM22076_1K_00681","FAM23285_1K_00066","FAM8102_1K_00075"
"dacA_2","","D-alanyl-D-alanine carboxypeptidase DacA","6","6","1","1","861","","","","1295","1295","1295","FAM1213_1K_01662","FAM1450_1K_01040","FAM19191_1K_00076","FAM22076_1K_00680","FAM23285_1K_00067","FAM8102_1K_00076"
"group_1185","","hypothetical protein","6","6","1","1","862","","","","308","308","308","FAM1213_1K_01664","FAM1450_1K_01038","FAM19191_1K_00078","FAM22076_1K_00678","FAM23285_1K_00069","FAM8102_1K_00078"
"group_1186","","hypothetical protein","6","6","1","1","274","","","","1247","1271","1259","FAM1213_1K_01684","FAM1450_1K_00349","FAM19191_1K_01351","FAM22076_1K_00952","FAM23285_1K_01291","FAM8102_1K_01398"
"group_1187","","hypothetical protein","6","6","1","1","273","","","","527","671","647","FAM1213_1K_01685","FAM1450_1K_00350","FAM19191_1K_01352","FAM22076_1K_00951","FAM23285_1K_01292","FAM8102_1K_01399"
"group_1190","","hypothetical protein","6","6","1","1","1139","","","","500","500","500","FAM1213_1K_01697","FAM1450_1K_01775","FAM19191_1K_00302","FAM22076_1K_01449","FAM23285_1K_00404","FAM8102_1K_00434"
"group_1191","","hypothetical protein","6","6","1","1","1133","","","","854","854","854","FAM1213_1K_01699","FAM1450_1K_01773","FAM19191_1K_01936","FAM22076_1K_01451","FAM23285_1K_01984","FAM8102_1K_02036"
"glyA","","Serine hydroxymethyltransferase","6","6","1","2","39","","","","1235","1235","1235","FAM1213_1K_01725","FAM1450_1K_02103","FAM19191_1K_01979","FAM22076_1K_01966","FAM23285_1K_01994","FAM8102_1K_02245"
"ybjI_1","","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI","6","6","1","2","36","","","","830","830","830","FAM1213_1K_01727","FAM1450_1K_00427","FAM19191_1K_00574","FAM22076_1K_00546","FAM23285_1K_00594","FAM8102_1K_00706"
"cshA","","ATP-dependent RNA helicase CshA","6","6","1","2","33","","","","1499","1511","1507","FAM1213_1K_01730","FAM1450_1K_00424","FAM19191_1K_00577","FAM22076_1K_00543","FAM23285_1K_00591","FAM8102_1K_00709"
"bglH_1","","Aryl-phospho-beta-D-glucosidase BglH","6","6","1","1","445","","","","347","632","394","FAM1213_1K_01736","FAM1450_1K_00550","FAM19191_1K_00196","FAM22076_1K_00575","FAM23285_1K_00660","FAM8102_1K_00332"
"group_120","","hypothetical protein","6","6","1","1","2190","","","","509","1394","1003","FAM1213_1K_01285","FAM1450_1K_01250","FAM19191_1K_00454","FAM22076_1K_01162","FAM23285_1K_00251","FAM8102_1K_00264"
"group_1200","","hypothetical protein","6","6","1","1","606","","","","449","482","476","FAM1213_1K_01754","FAM1450_1K_01362","FAM19191_1K_02025","FAM22076_1K_01211","FAM23285_1K_02086","FAM8102_1K_02111"
"group_1201","","hypothetical protein","6","6","1","2","93","","","","575","608","591","FAM1213_1K_01758","FAM1450_1K_01987","FAM19191_1K_02139","FAM22076_1K_01823","FAM23285_1K_02194","FAM8102_1K_02224"
"group_1202","","hypothetical protein","6","6","1","1","766","","","","137","158","154","FAM1213_1K_01771","FAM1450_1K_01034","FAM19191_1K_00082","FAM22076_1K_00674","FAM23285_1K_00073","FAM8102_1K_00082"
"group_1203","","hypothetical protein","6","6","1","1","764","","","","650","650","650","FAM1213_1K_01774","FAM1450_1K_01031","FAM19191_1K_00085","FAM22076_1K_00671","FAM23285_1K_00076","FAM8102_1K_00085"
"group_1204","","hypothetical protein","6","6","1","1","763","","","","341","377","371","FAM1213_1K_01775","FAM1450_1K_01030","FAM19191_1K_00086","FAM22076_1K_00670","FAM23285_1K_00077","FAM8102_1K_00086"
"iolS","","Aldo-keto reductase IolS","6","6","1","1","360","","","","827","833","832","FAM1213_1K_01806","FAM1450_1K_00296","FAM19191_1K_01064","FAM22076_1K_01110","FAM23285_1K_01089","FAM8102_1K_00631"
"group_1211","","hypothetical protein","6","6","1","1","366","","","","281","281","281","FAM1213_1K_01808","FAM1450_1K_00290","FAM19191_1K_01058","FAM22076_1K_01103","FAM23285_1K_01095","FAM8102_1K_00625"
"group_1212","","hypothetical protein","6","6","1","1","367","","","","857","857","857","FAM1213_1K_01809","FAM1450_1K_00289","FAM19191_1K_01057","FAM22076_1K_01102","FAM23285_1K_01096","FAM8102_1K_00624"
"napA","","Na(+)/H(+) antiporter","6","6","1","1","372","","","","1169","1169","1169","FAM1213_1K_01814","FAM1450_1K_00284","FAM19191_1K_01052","FAM22076_1K_01097","FAM23285_1K_01101","FAM8102_1K_00619"
"group_1214","","hypothetical protein","6","6","1","1","41","","","","212","224","214","FAM1213_1K_01820","FAM1450_1K_01968","FAM19191_1K_01079","FAM22076_1K_01691","FAM23285_1K_01341","FAM8102_1K_01332"
"group_1215","","hypothetical protein","6","6","1","1","43","","","","161","821","271","FAM1213_1K_01821","FAM1450_1K_01966","FAM19191_1K_01081","FAM22076_1K_01689","FAM23285_1K_01343","FAM8102_1K_01334"
"group_1217","","hypothetical protein","6","6","1","1","1750","","","","455","455","455","FAM1213_1K_01830","FAM1450_1K_00039","FAM19191_1K_01879","FAM22076_1K_01577","FAM23285_1K_01898","FAM8102_1K_01981"
"group_1218","","Lhv_1433 Lysin","6","6","1","1","1745","","","","131","311","281","FAM1213_1K_01833","FAM1450_1K_00044","FAM19191_1K_01884","FAM22076_1K_01582","FAM23285_1K_01903","FAM8102_1K_01986"
"group_1219","","hypothetical protein","6","6","1","1","142","","","","359","359","359","FAM1213_1K_01839","FAM1450_1K_01293","FAM19191_1K_01901","FAM22076_1K_01129","FAM23285_1K_01954","FAM8102_1K_01976"
"group_1221","","hypothetical protein","6","6","1","1","285","","","","728","746","743","FAM1213_1K_01850","FAM1450_1K_00663","FAM19191_1K_01866","FAM22076_1K_01474","FAM23285_1K_01891","FAM8102_1K_01943"
"tagU_2","","Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU","6","6","1","1","379","","","","1241","1241","1241","FAM1213_1K_01857","FAM1450_1K_01016","FAM19191_1K_02138","FAM22076_1K_01699","FAM23285_1K_02221","FAM8102_1K_02223"
"ydfK","","hypothetical protein","6","6","1","1","381","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","224","341","243","FAM1213_1K_01858","FAM1450_1K_01017","FAM19191_1K_02180","FAM22076_1K_01700","FAM23285_1K_02193","FAM8102_1K_02278"
"group_1224","","hypothetical protein","6","6","1","2","87","","","","488","488","488","FAM1213_1K_01871","FAM1450_1K_01904","FAM19191_1K_01715","FAM22076_1K_01629","FAM23285_1K_01684","FAM8102_1K_01818"
"group_1225","","hypothetical protein","6","6","1","1","191","","","","302","1181","1034","FAM1213_1K_01877","FAM1450_1K_00871","FAM19191_1K_01299","FAM22076_1K_00601","FAM23285_1K_01558","FAM8102_1K_01620"
"group_1226","","hypothetical protein","6","6","1","1","190","","","","512","710","677","FAM1213_1K_01878","FAM1450_1K_00872","FAM19191_1K_01298","FAM22076_1K_00602","FAM23285_1K_01557","FAM8102_1K_01619"
"group_1227","","hypothetical protein","6","6","1","1","493","","","","281","281","281","FAM1213_1K_01891","FAM1450_1K_01597","FAM19191_1K_01248","FAM22076_1K_01386","FAM23285_1K_01445","FAM8102_1K_01541"
"clpE_2","","ATP-dependent Clp protease ATP-binding subunit ClpE","6","6","1","1","494","","","","2048","2189","2165","FAM1213_1K_01892","FAM1450_1K_01596","FAM19191_1K_01247","FAM22076_1K_01385","FAM23285_1K_01444","FAM8102_1K_01540"
"group_1229","","hypothetical protein","6","6","1","1","497","","","","182","194","184","FAM1213_1K_01893","FAM1450_1K_00169","FAM19191_1K_01245","FAM22076_1K_00211","FAM23285_1K_01964","FAM8102_1K_02046"
"ptsH","","Phosphocarrier protein HPr","6","6","1","1","498","","","","266","266","266","FAM1213_1K_01894","FAM1450_1K_00168","FAM19191_1K_01244","FAM22076_1K_00212","FAM23285_1K_01965","FAM8102_1K_02047"
"citG","","2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase","6","6","1","1","952","","","","818","818","818","FAM1213_1K_01899","FAM1450_1K_01313","FAM19191_1K_00951","FAM22076_1K_01724","FAM23285_1K_01012","FAM8102_1K_01049"
"group_1238","","hypothetical protein","6","6","1","1","1114","","","","161","161","161","FAM1213_1K_01954","FAM1450_1K_02169","FAM19191_1K_01832","FAM22076_1K_01462","FAM23285_1K_01952","FAM8102_1K_01936"
"group_1239","","hypothetical protein","6","6","1","1","35","","","","578","578","578","FAM1213_1K_01959","FAM1450_1K_01855","FAM19191_1K_01074","FAM22076_1K_01603","FAM23285_1K_01336","FAM8102_1K_01326"
"group_1240","","hypothetical protein","6","6","1","1","2317","","","","488","521","493","FAM1213_1K_01968","FAM1450_1K_01577","FAM19191_1K_01705","FAM22076_1K_01432","FAM23285_1K_01627","FAM8102_1K_01802"
"group_1241","","hypothetical protein","6","6","1","1","2638","","","","416","416","416","FAM1213_1K_01981","FAM1450_1K_01880","FAM19191_1K_01418","FAM22076_1K_01849","FAM23285_1K_01886","FAM8102_1K_01465"
"group_1242","","hypothetical protein","6","6","1","1","179","","","","464","491","486","FAM1213_1K_01998","FAM1450_1K_01782","FAM19191_1K_01288","FAM22076_1K_00611","FAM23285_1K_01927","FAM8102_1K_01773"
"group_1243","","hypothetical protein","6","6","1","1","184","","","","371","419","411","FAM1213_1K_02002","FAM1450_1K_01787","FAM19191_1K_01292","FAM22076_1K_00606","FAM23285_1K_01922","FAM8102_1K_01768"
"manZ","","PTS system mannose-specific EIID component","6","6","1","1","2579","","","","920","920","920","FAM1213_1K_02006","FAM1450_1K_01155","FAM19191_1K_01916","FAM22076_1K_00849","FAM23285_1K_01960","FAM8102_1K_02054"
"group_1245","","hypothetical protein","6","6","1","1","2580","","","","368","368","368","FAM1213_1K_02007","FAM1450_1K_01156","FAM19191_1K_01915","FAM22076_1K_00850","FAM23285_1K_01959","FAM8102_1K_02053"
"fetA","","putative iron export ATP-binding protein FetA","6","6","1","1","1490","","","","377","638","594","FAM1213_1K_02025","FAM1450_1K_01687","FAM19191_1K_01593","FAM22076_1K_00770","FAM23285_1K_01525","FAM8102_1K_01643"
"dxs_1","","hypothetical protein","6","6","1","1","2373","","","","311","1742","631","FAM1213_1K_00304","FAM1450_1K_01570","FAM19191_1K_01314","FAM22076_1K_01238","FAM23285_1K_01266","FAM8102_1K_01242"
"group_1250","","hypothetical protein","6","6","1","1","1314","","","","1355","1451","1403","FAM1213_1K_02027","FAM1450_1K_00397","FAM19191_1K_02156","FAM22076_1K_01967","FAM23285_1K_02212","FAM8102_1K_02252"
"group_1251","","hypothetical protein","6","6","1","1","32","","","","209","212","211","FAM1213_1K_02041","FAM1450_1K_01851","FAM19191_1K_02145","FAM22076_1K_01599","FAM23285_1K_02202","FAM8102_1K_02230"
"group_1255","","hypothetical protein","6","6","1","1","1708","","","","350","365","352","FAM1213_1K_02065","FAM1450_1K_00067","FAM19191_1K_01031","FAM22076_1K_00357","FAM23285_1K_01106","FAM8102_1K_01157"
"group_1256","","Deoxyguanosine kinase","6","6","1","1","1985","","","","686","686","686","FAM1213_1K_02071","FAM1450_1K_02059","FAM19191_1K_01069","FAM22076_1K_01753","FAM23285_1K_01084","FAM8102_1K_00636"
"group_1257","","Deoxyadenosine kinase","6","6","1","1","1984","","","","440","647","612","FAM1213_1K_02072","FAM1450_1K_02058","FAM19191_1K_01068","FAM22076_1K_01754","FAM23285_1K_01085","FAM8102_1K_00635"
"metE","","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","6","6","1","1","417","","","","482","2285","1984","FAM1213_1K_02082","FAM1450_1K_01872","FAM19191_1K_00779","FAM22076_1K_01635","FAM23285_1K_00936","FAM8102_1K_01024"
"gla","","Glycerol facilitator-aquaporin gla","6","6","1","1","950","","","","734","752","749","FAM1213_1K_02094","FAM1450_1K_01315","FAM19191_1K_00953","FAM22076_1K_01722","FAM23285_1K_01014","FAM8102_1K_01051"
"purD_2","","Phosphoribosylamine--glycine ligase","6","6","1","1","1250","","","","923","1256","1200","FAM1213_1K_02099","FAM1450_1K_00679","FAM19191_1K_01190","FAM22076_1K_01028","FAM23285_1K_01156","FAM8102_1K_01228"
"group_1264","","hypothetical protein","6","6","1","1","1782","","","","752","764","758","FAM1213_1K_00028","FAM1450_1K_00007","FAM19191_1K_00137","FAM22076_1K_00180","FAM23285_1K_00204","FAM8102_1K_00212"
"group_1272","","hypothetical protein","6","6","1","1","502","","","","629","863","743","FAM1213_1K_00445","FAM1450_1K_00164","FAM19191_1K_01240","FAM22076_1K_00216","FAM23285_1K_01969","FAM8102_1K_02051"
"group_1321","","hypothetical protein","6","6","1","1","2424","","","","566","626","614","FAM1213_1K_00221","FAM1450_1K_01707","FAM19191_1K_01506","FAM22076_1K_01509","FAM23285_1K_01434","FAM8102_1K_01530"
"group_152","","hypothetical protein","6","6","1","1","761","","","","578","1265","736","FAM1213_1K_01777","FAM1450_1K_01029","FAM19191_1K_00088","FAM22076_1K_00669","FAM23285_1K_00079","FAM8102_1K_00088"
"group_189","","hypothetical protein","6","6","1","1","2591","","","","632","884","764","FAM1213_1K_01083","FAM1450_1K_01167","FAM19191_1K_01669","FAM22076_1K_00860","FAM23285_1K_01610","FAM8102_1K_01722"
"group_191","","Calcium-transporting ATPase 1","6","6","1","1","2852","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","287","953","571","FAM1213_1K_01193","FAM1450_1K_00791","FAM19191_1K_01141","FAM22076_1K_00940","FAM23285_1K_01066","FAM8102_1K_01179"
"group_210","","hypothetical protein","6","6","1","1","1881","","","","140","770","528","FAM1213_1K_00514","FAM1450_1K_01943","FAM19191_1K_01732","FAM22076_1K_01730","FAM23285_1K_01805","FAM8102_1K_01835"
"yjeM","","Inner membrane transporter YjeM","6","6","1","1","2715","","","","1001","1400","1075","FAM1213_1K_01263","FAM1450_1K_00773","FAM19191_1K_01458","FAM22076_1K_01535","FAM23285_1K_01361","FAM8102_1K_01505"
"group_2743","","hypothetical protein","6","6","1","1","1902","","","","230","230","230","FAM1213_1K_00533","FAM1450_1K_01076","FAM19191_1K_01195","FAM22076_1K_00416","FAM23285_1K_00976","FAM8102_1K_01091"
